sentimento,score,texto_original,texto_processado
Negativo,0.718435525894165,"Toda vez esse app arranja uma forma nova de me estressar! O pior que existe! Não consigo entrar na conta porque diz que minha senha é invalida, nunca troquei a senha, a senha está correta, eu não recomendo esse aplicativo nem ao meu pior inimigo!",toda vez esse app arranja uma forma nova de me estressar o pior que existe nao consigo entrar na conta porque diz que minha senha e invalida nunca troquei a senha a senha esta correta eu nao recomendo esse aplicativo nem ao meu pior inimigo
Positivo,0.5610305070877075,"Muito fácil de usar importantíssimo não precisar ir a agência. Muito bom. Continuo tendo a mesma opinião, muito BOM. Fácil de usar e de grande utilidade. Reitero minha opinião, muito BOM o app da caixa. Reforço as palavras ditas acima, um dos melhores Aplicativos que possuo.",muito facil de usar importantissimo nao precisar ir a agencia muito bom continuo tendo a mesma opiniao muito bom facil de usar e de grande utilidade reitero minha opiniao muito bom o app da caixa reforco as palavras ditas acima um dos melhores aplicativos que possuo
Negativo,0.5670465230941772,"Não há opção de pegar o comprovante de PAGTO ELETRONICO TRIBUTO. Vc vê que essa informação de forma simplista no extrato, porém na aba comprovante de pagamento não há o que é péssimo. Mas como banco de uma forma geral para mim é um dos melhores. Sofri um golpe de Pix e em minutos o banco tentou recuperar meu dinheiro. Não consegui mas ainda assim é um banco muito ágil e sem excessos que atrapalham mais do que ajudam.",nao ha opcao de pegar o comprovante de pagto eletronico tributo vc ve que essa informacao de forma simplista no extrato porem na aba comprovante de pagamento nao ha o que e pessimo mas como banco de uma forma geral para mim e um dos melhores sofri um golpe de pix e em minutos o banco tentou recuperar meu dinheiro nao consegui mas ainda assim e um banco muito agil e sem excessos que atrapalham mais do que ajudam
Negativo,0.7707231640815735,"Leitor de código de barras apresentando falhas na última versão. Suporte Itaú pediu para limpar os dados do aplicativo (cache/armazenamento). Não resolveu. Qualquer tentativa de ler código de barras de boleto que o app não identifique (claridade? timeout?) o aplicativo encerra a sessão, voltando para o login. No segundo erro o Android exibe a msg: ""Itaú apresenta falhas continuamente"". Observação: leitor funcionava ok na versão anterior, bem como de outros bancos.",leitor de codigo de barras apresentando falhas na ultima versao suporte itau pediu para limpar os dados do aplicativo cache armazenamento nao resolveu qualquer tentativa de ler codigo de barras de boleto que o app nao identifique claridade timeout o aplicativo encerra a sessao voltando para o login no segundo erro o android exibe a msg itau apresenta falhas continuamente observacao leitor funcionava ok na versao anterior bem como de outros bancos
Neutro,0.617717981338501,"Ótimo aplicativo ágil e fluido , porém fica aqui uma ressalva que a leitura de pix para pagamento através de que code pode ser mais ágil e melhor , nesse formato de enquadramento da uma lentidão no uso de dados móveis na rua em momentos cruciais",otimo aplicativo agil e fluido porem fica aqui uma ressalva que a leitura de pix para pagamento atraves de que code pode ser mais agil e melhor nesse formato de enquadramento da uma lentidao no uso de dados moveis na rua em momentos cruciais
Negativo,0.7245253324508667,"Olá mercado pago. Eu sou o Victor, e estou tendo problemas, o app diz: tente novamente(problema com Internet)ao realizar alguma açã, mais parece uma forma de utilizar todos os recursos do app. Não consigo pagar,receber,cadastrar e nenhuma outra função. Nen mesmo o sac ou ouvidoria.",ola mercado pago eu sou o victor e estou tendo problemas o app diz tente novamente problema com internet ao realizar alguma aca mais parece uma forma de utilizar todos os recursos do app nao consigo pagar receber cadastrar e nenhuma outra funcao nen mesmo o sac ou ouvidoria
Negativo,0.5918979048728943,"Sinceramente amava a C6 ATÉ O DIA Q A C6 REFINANCIOU MINHA FATURA SEM ME CONSULTAR! Gente estou numa NOVELA tentando QUITAR esse refinanciamento q eu nem pedi. Ñ TEM A OPÇÃO DE QUITAR NO APP E AS CENTRAIS DE ATENDIMENTO Ñ RESOLVEM, um canal manda entrar em contato com o outro. Péssimo! Vou encerrar minha conta pq se eu quisesse uma IF burocrática tinha ficado nos bancos tradicionais que pelo menos tem a opção de quitar fácil no app... ""Banco digital = soluções digitais"" ñ se aplica a vcs!",sinceramente amava a c ate o dia q a c refinanciou minha fatura sem me consultar gente estou numa novela tentando quitar esse refinanciamento q eu nem pedi n tem a opcao de quitar no app e as centrais de atendimento n resolvem um canal manda entrar em contato com o outro pessimo vou encerrar minha conta pq se eu quisesse uma if burocratica tinha ficado nos bancos tradicionais que pelo menos tem a opcao de quitar facil no app banco digital solucoes digitais n se aplica a vcs
Neutro,0.5573259592056274,"Não ficou boa a experiência com a nova tela inicial, o slide da tela pra cima e pra baixo não passa uma boa usabilidade. Ao fazer um resgate de investimento não existe opção para voltar a tela inicial, é necessário fechar o app, abrir e logar novamente, quebrando a experiência de usuário. Tem muito a melhorar!",nao ficou boa a experiencia com a nova tela inicial o slide da tela pra cima e pra baixo nao passa uma boa usabilidade ao fazer um resgate de investimento nao existe opcao para voltar a tela inicial e necessario fechar o app abrir e logar novamente quebrando a experiencia de usuario tem muito a melhorar
Neutro,0.527220606803894,"Horrível pra acessar, se estiver precisando acessar em caso de segurança, perda ou roubo, a gente não consegue, nunca que eu recomendaria esse banco pra alguém.",horrivel pra acessar se estiver precisando acessar em caso de seguranca perda ou roubo a gente nao consegue nunca que eu recomendaria esse banco pra alguem
Negativo,0.6207377910614014,"Aplicativo pessimo,,estou a uma semama tentanda atualizar meu perfil e na hora de finalizar trava,seja pra qualquer coisa sempre trava...",aplicativo pessimo estou a uma semama tentanda atualizar meu perfil e na hora de finalizar trava seja pra qualquer coisa sempre trava
Negativo,0.5496196150779724,"Desde a última atualização sumiu a opção de transferir chave de segurança para outro aparelho, e a transferência por biometria está só de enfeite pois nunca funcionou, em outros apps de bancos funciona muito bem, corrijam isso Bradesco, sou cliente a muitos anos e com esse app não dá pra ser feliz!!!",desde a ultima atualizacao sumiu a opcao de transferir chave de seguranca para outro aparelho e a transferencia por biometria esta so de enfeite pois nunca funcionou em outros apps de bancos funciona muito bem corrijam isso bradesco sou cliente a muitos anos e com esse app nao da pra ser feliz
Negativo,0.8322301506996155,"Aplicativo trava toda hora na opção de digitar manualmente o código de um pix copia e cola. Outra falha crítica é a falta intencional de transparência na fatura do cartão de crédito pois esta é exibida com erro de cálculo, desde o momento em que abre o mês até o último dia antes de fechar a fatura, eis que magicamente o valor da fatura fechada da um salto para o correto e mto acima do informado ao longo de todo o mês.",aplicativo trava toda hora na opcao de digitar manualmente o codigo de um pix copia e cola outra falha critica e a falta intencional de transparencia na fatura do cartao de credito pois esta e exibida com erro de calculo desde o momento em que abre o mes ate o ultimo dia antes de fechar a fatura eis que magicamente o valor da fatura fechada da um salto para o correto e mto acima do informado ao longo de todo o mes
Negativo,0.7614120244979858,"O APP em si é bem bom, o único problema são seus bugs, por exemplo, o bug de atualizar a a senha, agente coloca tudo direitinho aí o aplicativo confirma tudo e no final manda redefinir a senha novamente, sinceramente horrível isso muito chato tô indo dormir 4 da manhã passei a manha e a madrugada toda só tentando resolver isso, infelizmente não consegui, meu cartão inter chegou hoje mas se não resolver este problema vou ter que jogar ele fora...",o app em si e bem bom o unico problema sao seus bugs por exemplo o bug de atualizar a a senha agente coloca tudo direitinho ai o aplicativo confirma tudo e no final manda redefinir a senha novamente sinceramente horrivel isso muito chato to indo dormir da manha passei a manha e a madrugada toda so tentando resolver isso infelizmente nao consegui meu cartao inter chegou hoje mas se nao resolver este problema vou ter que jogar ele fora
Neutro,0.6364153027534485,"Perfeito, é a palavra que define a Nu Bank. Simples de mexer e rápido, todas as informações estão sempre ali, qualquer dúvida pode ser resolvida em segundos. Uso a anos e recomendo. Moro fora do país, só sinto falta de ser também uma conta onde possa transferir em euros.",perfeito e a palavra que define a nu bank simples de mexer e rapido todas as informacoes estao sempre ali qualquer duvida pode ser resolvida em segundos uso a anos e recomendo moro fora do pais so sinto falta de ser tambem uma conta onde possa transferir em euros
Negativo,0.5735607743263245,"Ajuda contra estelionato! Precisam atualizar urgente o software para que só se acesse o menu mediante senha, no caso quando o cliente vai digitar a senha ele pode reimprimir um comprovante no lugar do pagamento...... e o papel sai normalmente...... Também no caso de devolver um pagamento é preciso que tudo isso seja preciso senha! No papel onde reimprimir o comprovante precisa estar escrito em destaque que é REIMPRESSÃO! Já trabalhei configurando mensagens de nfc, e sei que isso é fácil fazer",ajuda contra estelionato precisam atualizar urgente o software para que so se acesse o menu mediante senha no caso quando o cliente vai digitar a senha ele pode reimprimir um comprovante no lugar do pagamento e o papel sai normalmente tambem no caso de devolver um pagamento e preciso que tudo isso seja preciso senha no papel onde reimprimir o comprovante precisa estar escrito em destaque que e reimpressao ja trabalhei configurando mensagens de nfc e sei que isso e facil fazer
Negativo,0.6476395726203918,"Era um banco digital, bom,mais tem sido bastante ruim,não dão limite,a estabilidade tá caindo toda hora ,na hora de fazer pagamento tô desde ontem, esperando pra entrar no aplicativo..",era um banco digital bom mais tem sido bastante ruim nao dao limite a estabilidade ta caindo toda hora na hora de fazer pagamento to desde ontem esperando pra entrar no aplicativo
Negativo,0.6884043216705322,"No começo o aplicativo até que e bom, mais dps que vc por exemplo precisa formata o cll vc perde sua chave de segurança que eles dão, o pior que dps disso e só em agência Vey pra criar uma outra acho isso totalmente desnecessário estou desinstalando.",no comeco o aplicativo ate que e bom mais dps que vc por exemplo precisa formata o cll vc perde sua chave de seguranca que eles dao o pior que dps disso e so em agencia vey pra criar uma outra acho isso totalmente desnecessario estou desinstalando
Neutro,0.5253553986549377,"Para mim está sendo ótimo, resolvo tudo por aqui, meus pagamentos, transferência e muito mais que o aplicativo oferece, agência tá comigo, desde que instalei só compareço na ag. Qdo tenho problema no app.",para mim esta sendo otimo resolvo tudo por aqui meus pagamentos transferencia e muito mais que o aplicativo oferece agencia ta comigo desde que instalei so compareco na ag qdo tenho problema no app
Neutro,0.4811992049217224,"O banco e os benefícios são muito bons. O que deixa a desejar é o pagamento do cartão, que o saldo não é atualizado automaticamente, e mesmo depois de pago, você não sabe o valor restante para pagar. Vocês poderiam melhorar bastante isso, como é feito com seus concorrentes. Outro ponto que eu sinto muito, é a questão da verificação da foto.",o banco e os beneficios sao muito bons o que deixa a desejar e o pagamento do cartao que o saldo nao e atualizado automaticamente e mesmo depois de pago voce nao sabe o valor restante para pagar voces poderiam melhorar bastante isso como e feito com seus concorrentes outro ponto que eu sinto muito e a questao da verificacao da foto
Positivo,0.5339820981025696,"A experiência é muito boa a interface é fácil de compreender manusear, só não darei nota máxima por que acho que sempre há espaço para melhorar!",a experiencia e muito boa a interface e facil de compreender manusear so nao darei nota maxima por que acho que sempre ha espaco para melhorar
Negativo,0.8207812905311584,"Precisei fazer um pagamento, o app bloqueou por segurança, eu liguei no suporte informando que não era golpe, porém o app continuou bloqueando e o atendente informou que não poderia fazer nada, pois a regra de segurança era fixa do app. Perdi uma negociação em função desse problema mesmo informando que não era golpe. O atendente falou que se o sistema bloqueia não tem como liberar mesmo a pessoa ligando e informando. Uma falha absurda",precisei fazer um pagamento o app bloqueou por seguranca eu liguei no suporte informando que nao era golpe porem o app continuou bloqueando e o atendente informou que nao poderia fazer nada pois a regra de seguranca era fixa do app perdi uma negociacao em funcao desse problema mesmo informando que nao era golpe o atendente falou que se o sistema bloqueia nao tem como liberar mesmo a pessoa ligando e informando uma falha absurda
Positivo,0.47428378462791443,"Banco moderno, aplicativo excelente. Rápido e fácil de usar, não buga nem trava. Sem falar que é um banco digital muito seguro.",banco moderno aplicativo excelente rapido e facil de usar nao buga nem trava sem falar que e um banco digital muito seguro
Neutro,0.6240860223770142,"O aplicativo é otimo e bem seguro, mas seria bom se tivesse a opção de aparecer a instituição financeira da pessoa nos contatos de pix. As vezes uma pessoa pode possuir 2 chaves pix diferentes para 2 tipos de banco, e só tem como saber qual é o banco certo quando vc está prestes a fazer o pix. Então, por isso, seria bom se junto ao nome e à chave pix, aparecesse a instituição financeira daquele contato.",o aplicativo e otimo e bem seguro mas seria bom se tivesse a opcao de aparecer a instituicao financeira da pessoa nos contatos de pix as vezes uma pessoa pode possuir chaves pix diferentes para tipos de banco e so tem como saber qual e o banco certo quando vc esta prestes a fazer o pix entao por isso seria bom se junto ao nome e a chave pix aparecesse a instituicao financeira daquele contato
Negativo,0.6010985970497131,"Estão mudando a interface do App constantemente. Estava bonito e funcional, até esta última alteração da tela de entrada. Alem de feinho, colocaram o botão de ""Esqueci minha senha"" anter do bitao pra acessar a conta. Pukt, nos induz ao erro. Toda a hora clico errado 🙈",estao mudando a interface do app constantemente estava bonito e funcional ate esta ultima alteracao da tela de entrada alem de feinho colocaram o botao de esqueci minha senha anter do bitao pra acessar a conta pukt nos induz ao erro toda a hora clico errado
Neutro,0.42697879672050476,"O Banco é muito bom e intuitivo, e após algumas atualizações que corrigiram alguns erros que tinham tanto na atualização de endereço quanto no desempenho do app ficou incrível, gostaria que a I.A fosse mais aprimorada e que o aplicativo possuisse um modo escuro já que o laranja cairia bem com o preto, é um terror usar o app a noite as vezes, fora isso não tenho muito do que reclamar",o banco e muito bom e intuitivo e apos algumas atualizacoes que corrigiram alguns erros que tinham tanto na atualizacao de endereco quanto no desempenho do app ficou incrivel gostaria que a i a fosse mais aprimorada e que o aplicativo possuisse um modo escuro ja que o laranja cairia bem com o preto e um terror usar o app a noite as vezes fora isso nao tenho muito do que reclamar
Negativo,0.8265359997749329,"Parabéns por conseguirem estragar o até então melhor APP bancário que tínhamos, a unificação de 2 mundos diferentes se tornou confuso e muito mal organizado, além da lentidão do sistema que não tinhamos antes, ambas plataformas eram ótimas, organizadas e de simples utilização, agora em 1 só, se tornaram confusas e bagunçadas, precisando de muitos cliques e atenção pra se achar dentro do app. Espero que melhore, é um bom banco, mas com certeza vão perder muitos dos seus clientes.",parabens por conseguirem estragar o ate entao melhor app bancario que tinhamos a unificacao de mundos diferentes se tornou confuso e muito mal organizado alem da lentidao do sistema que nao tinhamos antes ambas plataformas eram otimas organizadas e de simples utilizacao agora em so se tornaram confusas e baguncadas precisando de muitos cliques e atencao pra se achar dentro do app espero que melhore e um bom banco mas com certeza vao perder muitos dos seus clientes
Neutro,0.5153141021728516,"Funciona perfeitamente no meu aparelho. Mais o banco e muito amarrado, oferece um pouco de limite para só movimentarmos o crédito, arrecadar com base nos juros e com outras propostas. Mesmo tendo nome limpo e pagando adiantado, você não evolui e tende a regressar. Mais para que precisa de um pequeno crédito recomendo.",funciona perfeitamente no meu aparelho mais o banco e muito amarrado oferece um pouco de limite para so movimentarmos o credito arrecadar com base nos juros e com outras propostas mesmo tendo nome limpo e pagando adiantado voce nao evolui e tende a regressar mais para que precisa de um pequeno credito recomendo
Neutro,0.5296759009361267,"Resumindo tudo, é incrível. É bem prático e funcional, um banco que se importa bastante com seus clientes. As funcionalidades são bem interessantes e ajudam bastante. Só uma coisinha que me incomoda. Eu estou tentando colocar créditos no meu bilhete único e não encontro função alguma para tal coisa, poderia ter algo assim na página inicial ou algo que indicasse essa possibilidade diretamente. Ou pode ser que eu não tenha visto direito, mas não lembro de ver nada assim.",resumindo tudo e incrivel e bem pratico e funcional um banco que se importa bastante com seus clientes as funcionalidades sao bem interessantes e ajudam bastante so uma coisinha que me incomoda eu estou tentando colocar creditos no meu bilhete unico e nao encontro funcao alguma para tal coisa poderia ter algo assim na pagina inicial ou algo que indicasse essa possibilidade diretamente ou pode ser que eu nao tenha visto direito mas nao lembro de ver nada assim
Negativo,0.8261417746543884,"O app tem se tornado muito grande e pesado, o tempo todo EXIGINDO atualizações sem opção de atualizar depois. Estou com uma conta em atraso por conta disso. Não consegui abrir o app, nem atualizar à tempo de pagar a conta em dia. Insuportável e muito desgastante, perdi tempo e dinheiro já que terei que pagar juros e multa pelo atraso. Mesmo porque após a atualização o app segue bugado, quando tento efetuar o pagamento ele reinicia e pede login. A experiência com o app tem sido decepcionante.",o app tem se tornado muito grande e pesado o tempo todo exigindo atualizacoes sem opcao de atualizar depois estou com uma conta em atraso por conta disso nao consegui abrir o app nem atualizar a tempo de pagar a conta em dia insuportavel e muito desgastante perdi tempo e dinheiro ja que terei que pagar juros e multa pelo atraso mesmo porque apos a atualizacao o app segue bugado quando tento efetuar o pagamento ele reinicia e pede login a experiencia com o app tem sido decepcionante
Negativo,0.6580724716186523,"Quando vamos transferir via pix para qualquer contato ou nova chave pix. Já na tela para digitar o valor para transferência,não conseguimos voltar para a tela anterior. Só fechando o app e abrindo novamente. Ou seja,se colocarmos os dados errado e avançarmos para a tela de pagamento não conseguimos voltar para editar os dados que realmente queremos fazer o pix. Precisam ver isso urgente.",quando vamos transferir via pix para qualquer contato ou nova chave pix ja na tela para digitar o valor para transferencia nao conseguimos voltar para a tela anterior so fechando o app e abrindo novamente ou seja se colocarmos os dados errado e avancarmos para a tela de pagamento nao conseguimos voltar para editar os dados que realmente queremos fazer o pix precisam ver isso urgente
Negativo,0.6979110240936279,A forma de visualização do dinheiro guardado/reservado ficou ruim pós atualização. Na versão anterior as informações ficavam mais claras para acompanhamento da rentabilidade e saldo. Não gostei da mudança 🫠,a forma de visualizacao do dinheiro guardado reservado ficou ruim pos atualizacao na versao anterior as informacoes ficavam mais claras para acompanhamento da rentabilidade e saldo nao gostei da mudanca
Negativo,0.7337648868560791,"Tem um ""bug"", ao menos na versão para Android. Quando chega na opção de enviar o Contrato Social da empresa, só aparece o botão laranja com a opção de enviar fotos (no máximo 2). Tentei de tudo que é jeito enviar via PDF, mas não consegui. Tentei ajuda via 2 assistentes (conflitantes) via WhatsApp, mas ambos já haviam encerrado seus atendimentos do dia. Tentei via computador, mas este somente me remete de volta ao App do celular.",tem um bug ao menos na versao para android quando chega na opcao de enviar o contrato social da empresa so aparece o botao laranja com a opcao de enviar fotos no maximo tentei de tudo que e jeito enviar via pdf mas nao consegui tentei ajuda via assistentes conflitantes via whatsapp mas ambos ja haviam encerrado seus atendimentos do dia tentei via computador mas este somente me remete de volta ao app do celular
Negativo,0.8109937310218811,"Depois da última atualização toda vez que tento pagar com código barras ou digitando o código barras o App simplesmente trava. Absurdo, além de muito lento, inacreditável como o fica pior a cada atualização com novos problemas.",depois da ultima atualizacao toda vez que tento pagar com codigo barras ou digitando o codigo barras o app simplesmente trava absurdo alem de muito lento inacreditavel como o fica pior a cada atualizacao com novos problemas
Negativo,0.6316970586776733,"Uso Nubank a bastante tempo. Não lembro desde quando e infelizmente não consigo ver, pois o app não abre mais. Tento abrir e uma mensagem ""ocorreu um erro"" é apresentada. Para liberar, só ligando para o suporte. Depois disso é preciso refazer o acesos com identificação facial. Já faz alguns meses que está assim. Fui, por muito tempo, defensor do Nubank, mas o próprio Nubank já me convenceu do contrário. Só não fechei a conta porque não tenho mais paciência para ligar para o suporte. Uma pena.",uso nubank a bastante tempo nao lembro desde quando e infelizmente nao consigo ver pois o app nao abre mais tento abrir e uma mensagem ocorreu um erro e apresentada para liberar so ligando para o suporte depois disso e preciso refazer o acesos com identificacao facial ja faz alguns meses que esta assim fui por muito tempo defensor do nubank mas o proprio nubank ja me convenceu do contrario so nao fechei a conta porque nao tenho mais paciencia para ligar para o suporte uma pena
Negativo,0.7776404619216919,"Um verdadeiro estrume. Simplesmente não consigo transferir a bendita chave de ativação de um celular para o outro porque o aplicativo diz ""não ser possível"". Para que baixar um aplicativo se eu vivo indo à agencia? Em que esse aplicativo facilita a vida? Ele é absolutamente inútil e os recursos dele não funcionam como deveriam.",um verdadeiro estrume simplesmente nao consigo transferir a bendita chave de ativacao de um celular para o outro porque o aplicativo diz nao ser possivel para que baixar um aplicativo se eu vivo indo a agencia em que esse aplicativo facilita a vida ele e absolutamente inutil e os recursos dele nao funcionam como deveriam
Neutro,0.5672829151153564,URGENTE AOS PROGRAMADORES DO APP voces tem que colocar a opção de colocar limite no cartão de crédito com o valor do investimento. Porque nao fazem isso ??? Nem responde ao comentário,urgente aos programadores do app voces tem que colocar a opcao de colocar limite no cartao de credito com o valor do investimento porque nao fazem isso nem responde ao comentario
Negativo,0.7816347479820251,App horrível lento não abre nada e como é fazer uma conta própria no aplicativo fica travando como aplicativo deste nível fica assim Espero que os atendentes resolva essa questão do aplicativo os números fazer o cadastro para entrar não entra os número de jeito nenhum Espero que resolvam aplicativo uma m**** não serve para nada,app horrivel lento nao abre nada e como e fazer uma conta propria no aplicativo fica travando como aplicativo deste nivel fica assim espero que os atendentes resolva essa questao do aplicativo os numeros fazer o cadastro para entrar nao entra os numero de jeito nenhum espero que resolvam aplicativo uma m nao serve para nada
Negativo,0.6516323685646057,muito lento. as vezes não funciona. só tem informações de como renegociar divida. a AI não entende nada .,muito lento as vezes nao funciona so tem informacoes de como renegociar divida a ai nao entende nada
Neutro,0.5982671976089478,"Não deixam eu ter acesso a capitalização, na hora de descontar é automático, mas p acompanhar não é pelo app, tem que ser pela internet e desde que venceu o prazo e eu posso resgatar, não consigo mas acessar de jeito nenhum!",nao deixam eu ter acesso a capitalizacao na hora de descontar e automatico mas p acompanhar nao e pelo app tem que ser pela internet e desde que venceu o prazo e eu posso resgatar nao consigo mas acessar de jeito nenhum
Negativo,0.5682457685470581,"Facilita muito, mas por outro lado deixa muito a desejar. Não sei pra que colocaram a opção de buscar a chave pix nos contatos, porque não aparece nada quando tento usar essa opção.",facilita muito mas por outro lado deixa muito a desejar nao sei pra que colocaram a opcao de buscar a chave pix nos contatos porque nao aparece nada quando tento usar essa opcao
Negativo,0.5311062335968018,"O aplicativo tem vezes que funciona bem, mas tem horas...que é de dar raiva, não abre de jeito nenhum, tenho que ficar reiniciando meu celular pra abrir, sendo q o celular está funcionando muito bem",o aplicativo tem vezes que funciona bem mas tem horas que e de dar raiva nao abre de jeito nenhum tenho que ficar reiniciando meu celular pra abrir sendo q o celular esta funcionando muito bem
Negativo,0.6020117998123169,"IMPOSSÍVEL DE SE USAR!!! Raramente consigo visualizar o extrato, constantemente exibe esta mensagem ""20X5 - SERVICO NAO AUTORIZADO"". Aí fica difícil, meu Deus... Por favor, corrijam este erro.",impossivel de se usar raramente consigo visualizar o extrato constantemente exibe esta mensagem x servico nao autorizado ai fica dificil meu deus por favor corrijam este erro
Negativo,0.6399718523025513,"Encerrei minha conta uma vez que do nada simplesmente baixaram meu limite para 1 centavo, isso pagando a totalidade da fatura e sempre com antecedência, puro desrespeito com o cliente. Gostaria de abrir nova conta pra poder pagar a fatura TIM por pix no C6 e ganhar o bônus, porém não consigo.",encerrei minha conta uma vez que do nada simplesmente baixaram meu limite para centavo isso pagando a totalidade da fatura e sempre com antecedencia puro desrespeito com o cliente gostaria de abrir nova conta pra poder pagar a fatura tim por pix no c e ganhar o bonus porem nao consigo
Negativo,0.8135613203048706,"Ofertas enganosa, o app oferece cashback caso faça pagamento de boleto ou recarga, mas após o pagamento do boleto ou da recarga, o cashback não é creditado, mesmo com print das ofertas e após abrir uma reclamação junto ao SAC, eles não resolveram o conflito, péssimo app com propaganda enganosa, que engana o cliente. Já faz mais de 60 dias sem o cashback prometido. Propaganda enganosa.",ofertas enganosa o app oferece cashback caso faca pagamento de boleto ou recarga mas apos o pagamento do boleto ou da recarga o cashback nao e creditado mesmo com print das ofertas e apos abrir uma reclamacao junto ao sac eles nao resolveram o conflito pessimo app com propaganda enganosa que engana o cliente ja faz mais de dias sem o cashback prometido propaganda enganosa
Negativo,0.6429132223129272,"O app é até completo, mas o layout de algumas funções são confusas, ex: investimentos/poupança. Acho que as opções deveriam ficar mais nítida, assim que abrisse o app. Contudo, por ter tanta informação na primeira tela, acaba ficando embaralhado as opções que realmente nós interessa. Põem os anúncios lá pra baixo, a parte de oscilação de bolsa de valores em uma área própria e as funções, como: cartão, Pix, investimentos (poupança/porquinho) mais a mostra.",o app e ate completo mas o layout de algumas funcoes sao confusas ex investimentos poupanca acho que as opcoes deveriam ficar mais nitida assim que abrisse o app contudo por ter tanta informacao na primeira tela acaba ficando embaralhado as opcoes que realmente nos interessa poem os anuncios la pra baixo a parte de oscilacao de bolsa de valores em uma area propria e as funcoes como cartao pix investimentos poupanca porquinho mais a mostra
Negativo,0.7620657682418823,"Eu nunca vi um banco tão ruim pra tudo como esse nubank! Limites são ridículos, você não consegue fazer praticamente nada além do trivial, pix, deposito, pagar uma conta, coisas simples! Mas nem o empréstimo do FGTS não consegui fazer, cada vez que o app carrega da como erro....",eu nunca vi um banco tao ruim pra tudo como esse nubank limites sao ridiculos voce nao consegue fazer praticamente nada alem do trivial pix deposito pagar uma conta coisas simples mas nem o emprestimo do fgts nao consegui fazer cada vez que o app carrega da como erro
Neutro,0.4611443281173706,"Mudei minha avaliação em por causa do aplicativo que está apresentando travamentos constantes e falhas, está quase impossível de usar no Samsung Galaxy A03S, e seria interessante se colocasse a opção de poder organizar o dinheiro da conta em categorias, assim ficaria mais organizado, fora isso o aplicativo tá muito bom.",mudei minha avaliacao em por causa do aplicativo que esta apresentando travamentos constantes e falhas esta quase impossivel de usar no samsung galaxy as e seria interessante se colocasse a opcao de poder organizar o dinheiro da conta em categorias assim ficaria mais organizado fora isso o aplicativo ta muito bom
Negativo,0.6211326122283936,"Gosto muito dos pontos atmos e do crédito do C6 e muito mais fácil pagar as minhas faturas! Entretanto, ODIEI o tal de comprar carbono, isso e um ultraje, além de ser um absurdo o banco ficar vendo o que eu comprei e me RASTREANDO dessa forma, isso pra mim deveria ser proibido! Quem não quer essas coisas poderia ter a opção de não querer pagar o tal desse esquema (Pirâmide) de cobrar pra ter carbono! ( Palhaçada isso)! Eu moro numa fazenda, e tenho bem mais árvores plantadas aqui!",gosto muito dos pontos atmos e do credito do c e muito mais facil pagar as minhas faturas entretanto odiei o tal de comprar carbono isso e um ultraje alem de ser um absurdo o banco ficar vendo o que eu comprei e me rastreando dessa forma isso pra mim deveria ser proibido quem nao quer essas coisas poderia ter a opcao de nao querer pagar o tal desse esquema piramide de cobrar pra ter carbono palhacada isso eu moro numa fazenda e tenho bem mais arvores plantadas aqui
Negativo,0.8236379027366638,"O aplicativo é bem ruim, o banco, financeira, sei lá, é horrível. Simplesmente começaram a descontar um valor de 5 reais de tarifa de conta e do nada zeraram meu limite sem fatura atrasada ou falta de uso, fui pagar a última fatura para cancelar e descontaram o valor de 20 reais de uma vez por essa tarifa de conta. Pior cartão que já tive. Dinheiro perdido já que nem usando eu estava.",o aplicativo e bem ruim o banco financeira sei la e horrivel simplesmente comecaram a descontar um valor de reais de tarifa de conta e do nada zeraram meu limite sem fatura atrasada ou falta de uso fui pagar a ultima fatura para cancelar e descontaram o valor de reais de uma vez por essa tarifa de conta pior cartao que ja tive dinheiro perdido ja que nem usando eu estava
Negativo,0.4804104268550873,"Poderia ter funcionalidade total sem assinatura eletrônica,tento validar a assinatura no caixa eletrônico e sempre dá erro. Impossível usar o app com todos os recursos por conta dessas limitações e intermitência sistêmicas. Deixa a desejar nesse sentido.",poderia ter funcionalidade total sem assinatura eletronica tento validar a assinatura no caixa eletronico e sempre da erro impossivel usar o app com todos os recursos por conta dessas limitacoes e intermitencia sistemicas deixa a desejar nesse sentido
Negativo,0.5005253553390503,"No início, achei até útil o APP, mais de uns meses para cá além de descontar do saldo de transferência ainda é difícil de conseguir falar com alguém. O único ponto positivo é que pagando através do APP você recebe um bônus de 5 gigas de internet, só mais nada. Pretendo encerrar minha conta aliás já devia ter feito isso,",no inicio achei ate util o app mais de uns meses para ca alem de descontar do saldo de transferencia ainda e dificil de conseguir falar com alguem o unico ponto positivo e que pagando atraves do app voce recebe um bonus de gigas de internet so mais nada pretendo encerrar minha conta alias ja devia ter feito isso
Negativo,0.8330501914024353,"O app continua com muitos erros. Corrigiram a falha no envio de documentos e consegui fazer a atualização cadastral. Mas agora apresenta problemas no login por meio da biometria, usando a impressão digital, que funcionava corretamente antes das atualizações. Talvez Madonna resolva.",o app continua com muitos erros corrigiram a falha no envio de documentos e consegui fazer a atualizacao cadastral mas agora apresenta problemas no login por meio da biometria usando a impressao digital que funcionava corretamente antes das atualizacoes talvez madonna resolva
